wanted,position,positionid,from,start,end
Q7173814,member of the State Senate of Maine,Q18342769,Q7846807,2016-12-07,
Q350542,member of the State Senate of California,Q19690441,Q7437504,2016-12-05,
Q4932870,member of the State Senate of California,Q19690441,Q27942445,2016-12-05,2018-06-24
Q5044443,member of the State Senate of California,Q19690441,Q4773294,2016-12-05,
Q5226471,member of the California State Assembly,Q18180908,Q27916202,2016-12-05,2020-11-30
Q5478183,member of the State Senate of California,Q19690441,Q27967376,2016-12-05,
Q6078402,member of the State Senate of California,Q19690441,Q7614512,2016-12-05,
Q6668412,member of the State Senate of California,Q19690441,Q18685759,2016-12-05,
Q6674610,member of the State Senate of California,Q19690441,Q6962991,2016-12-05,
Q6700297,member of the California State Assembly,Q18180908,Q4766893,2016-12-05,2018-11-30
Q6777376,member of the State Senate of California,Q19690441,Q1395723,2016-12-05,
Q7490197,member of the State Senate of California,Q19690441,Q7437510,2016-12-05,
Q16216035,Member of the West Virginia House of Delegates,Q19772501,Q62675651,2016-12-01,
Q16466637,member of the State Senate of West Virginia,Q21368444,Q30121703,2016-12-01,2019-01-14
Q16875347,member of the State Senate of North Dakota,Q21366730,Q106950934,2016-12-01,
Q19957786,member of the State Senate of North Dakota,Q21366730,Q61633365,2016-12-01,
Q5132497,Member of the West Virginia House of Delegates,Q19772501,Q104872287,2016-12-01,
Q5195829,member of the State Senate of Idaho,Q18655026,Q34529248,2016-12-01,
Q6115891,member of the State Senate of West Virginia,Q21368444,Q36054114,2016-12-01,
Q7330023,Member of the Idaho House of Representatives,Q17546641,Q54941999,2016-12-01,2020-12-01
Q7373053,member of the State Senate of Idaho,Q18655026,Q28823203,2016-12-01,
Q7495590,member of the State Senate of Idaho,Q18655026,Q28529943,2016-12-01,
Q16147040,member of the State Senate of Maine,Q18342769,Q4885425,2016-12,
Q20710446,member of the State Senate of North Dakota,Q21366730,Q108112961,2016-12,
Q5233134,member of the State Senate of Maine,Q18342769,Q24266508,2016-12,
Q6171957,member of the State Senate of New Hampshire,Q19264592,Q4932546,2016-12,
Q6252057,member of the State Senate of Maine,Q18342769,Q106677841,2016-12,
Q16237633,member of the Indiana House of Representatives,Q18190880,Q61014291,2016-11-22,
Q7815567,member of the Indiana House of Representatives,Q18190880,Q79033468,2016-11-22,
Q78280090,member of the Indiana House of Representatives,Q18190880,Q63072683,2016-11-22,
Q18719293,member of the Oklahoma Senate,Q21367377,Q63699601,2016-11-17,
Q5127294,member of the Oklahoma Senate,Q21367377,Q61982062,2016-11-17,
Q6847863,member of the Oklahoma Senate,Q21367377,Q63258122,2016-11-17,
Q7364008,member of the Oklahoma Senate,Q21367377,Q60963530,2016-11-17,
Q7648264,member of the Oklahoma Senate,Q21367377,Q63199090,2016-11-17,
Q5083747,member of the Oklahoma Senate,Q21367377,Q60549181,2016-11-16,
Q105070087,member of the State Senate of South Carolina,Q18676729,Q96049608,2016-11-14,
Q6489854,member of the State Senate of South Carolina,Q18676729,Q96033632,2016-11-14,
Q6513139,member of the State Senate of South Carolina,Q18676729,Q96036932,2016-11-14,
Q7154003,member of the State Senate of South Carolina,Q18676729,Q96049624,2016-11-14,
Q107394779,member of the Indiana House of Representatives,Q18190880,Q107280640,2016-11-09,
Q4961551,member of the State Senate of Indiana,Q19362907,Q39070982,2016-11-09,
Q5326518,member of the State Senate of Indiana,Q19362907,Q65548468,2016-11-09,
Q5517151,member of the Indiana House of Representatives,Q18190880,Q64746910,2016-11-09,
Q6193437,member of the State Senate of Indiana,Q19362907,Q107311794,2016-11-09,
Q6223285,member of the State Senate of Indiana,Q19362907,Q5236232,2016-11-09,
Q4760696,member of the State Senate of Florida,Q19961062,Q16122764,2016-11-08,
Q4797606,member of the State Senate of Florida,Q19961062,Q5225444,2016-11-08,
Q5606295,member of the Florida House of Representatives,Q18342844,Q56486440,2016-11-08,2018-11-06
Q6837214,member of the Florida House of Representatives,Q18342844,Q16150298,2016-11-08,2020-11-03
Q7650796,member of the State Senate of Hawaii,Q20058751,Q16195290,2016-11-08,
Q16734444,representative of the Delaware House of Representatives,Q22679266,Q60676009,2016-11-07,
Q5232781,ambassador to Greece,Q7889305,Q12100764,2016-10-24,2022-05-10
Q22957890,ambassador to Lithuania,Q7889329,Q58806788,2016-10-07,2019-07-19
Q7609391,member of the State Senate of Utah,Q20065565,Q16226611,2016-09-21,
Q4859294,Ohio state representative,Q17502533,Q26703250,2016-08-02,
Q724801,Ohio state representative,Q17502533,Q26703246,2016-08-02,2019-02-06
Q8007745,member of the State Senate of Illinois,Q20058778,Q25246584,2016-07-01,
Q5649936,member of the Washington House of Representatives,Q17598395,Q27915229,2016-06-08,
Q8010535,member of the State Senate of South Carolina,Q18676729,Q19879941,2016-05-24,
Q5246465,member of the State Senate of New York,Q18691526,Q20657098,2016-05-03,
Q5214418,Member of the North Carolina Senate,Q19727887,Q58495400,2016-04-27,
Q5213416,member of the State Senate of Illinois,Q20058778,Q24053463,2016-04-20,
Q16214054,Member of the Mississippi Senate,Q18195558,Q64747985,2016-03-21,
Q16728571,member of the Michigan House of Representatives,Q18654736,Q61760901,2016-03-15,
Q19604751,member of the Michigan House of Representatives,Q18654736,Q28453406,2016-03-15,
Q21063944,member of the Michigan House of Representatives,Q18654736,Q61701900,2016-03-15,
Q4863991,ambassador to Norway,Q7889352,Q23038771,2016-03-10,2017-01-20
Q5108468,member of the State Senate of Ohio,Q20065429,Q4932642,2016-02-23,
Q4956647,member of the State Senate of Minnesota,Q21363942,Q6193294,2016-02-22,
Q16218540,member of the Washington House of Representatives,Q17598395,Q27663033,2016-02-16,
Q6370009,member of the State Senate of Maryland,Q20064926,Q5181629,2016-02-04,
Q5588921,ambassador to Sweden,Q7889384,Q20932627,2016-02-01,2017-01-20
Q6834639,Ohio state representative,Q17502533,Q23761910,2016-01-26,
Q7331263,member of the Oklahoma Senate,Q21367377,Q96749855,2016-01-21,
Q16105763,member of the Virginia House of Delegates,Q20065408,Q21934063,2016-01-13,2019-01-11
Q2039502,member of the State Senate of Virginia,Q18604340,Q24263568,2016-01-13,
Q5238888,member of the Virginia House of Delegates,Q20065408,Q22003352,2016-01-13,2020-01-08
Q6174486,member of the State Senate of Virginia,Q18604340,Q16208268,2016-01-13,
Q7287733,member of the State Senate of Virginia,Q18604340,Q24287389,2016-01-13,
Q7609382,member of the State Senate of Virginia,Q18604340,Q22003617,2016-01-13,
Q7812758,member of the State Senate of Virginia,Q18604340,Q7437337,2016-01-13,
Q7966209,member of the State Senate of Virginia,Q18604340,Q24054001,2016-01-13,
Q16148732,member of the Louisiana House of Representatives,Q17355090,Q21257746,2016-01-11,2021-07-02
Q6172130,member of the State Senate of Washington,Q20065405,Q7317644,2016-01-07,
Q16151866,Member of the Mississippi Senate,Q18195558,Q63456234,2016-01-05,
Q16929529,Member of the Mississippi Senate,Q18195558,Q23073610,2016-01-05,
Q17722091,Mississippi state representative,Q17487661,Q100524585,2016-01-05,2020-01-07
Q4662303,member of the State Senate of Utah,Q20065565,Q23772135,2016-01-05,
Q56043876,Member of the Mississippi Senate,Q18195558,Q22958615,2016-01-05,
Q8010309,Member of the Mississippi Senate,Q18195558,Q23073680,2016-01-05,
Q16106644,member of the State Senate of Louisiana,Q18091440,Q21934099,2016-01,
Q4647777,member of the State Senate of Louisiana,Q18091440,Q21258532,2016-01,
Q7331409,member of the State Senate of Louisiana,Q18091440,Q21258551,2016-01,
Q17402858,member of the Maine House of Representatives,Q18713970,Q60580274,2016,2018
Q4961582,member of the State Senate of Indiana,Q19362907,Q50888196,2016,
Q5325869,member of the Oklahoma Senate,Q21367377,Q60545702,2016,
Q7145746,member of the State Senate of Indiana,Q19362907,Q55603051,2016,
Q7146042,member of the Oklahoma Senate,Q21367377,Q60676006,2016,
Q4704415,member of the Oklahoma Senate,Q21367377,Q6380181,2015-11-16,
Q16196983,member of the South Dakota House of Representatives,Q19360976,Q55237982,2015-11-12,2019-01
Q16216671,member of the Indiana House of Representatives,Q18190880,Q64009726,2015-11-06,
Q6243683,member of the State Senate of New York,Q18691526,Q22279650,2015-11-04,
Q7794766,member of the State Senate of New York,Q18691526,Q22276737,2015-11-04,
Q1159097,member of the State Senate of Illinois,Q20058778,Q21934107,2015-10-05,
Q7369414,member of the Washington House of Representatives,Q17598395,Q27582024,2015-09-28,2017-01-08
Q16144278,representative of the Delaware House of Representatives,Q22679266,Q60639279,2015-09-12,
Q16205933,member of the Utah House of Representatives,Q18810381,Q23883669,2015-08-10,2020-12-31
Q7150595,member of the State Senate of Wisconsin,Q17602055,Q5107067,2015-08-06,
Q16152004,member of the State Senate of Idaho,Q18655026,Q21063629,2015-07-22,
Q16201236,member of the Colorado House of Representatives,Q17485005,Q32845415,2015-07-15,2021-01-13
Q5246286,member of the State Senate of Idaho,Q18655026,Q27734991,2015-07-02,
Q6831508,member of the Pennsylvania House of Representatives,Q14616716,Q6256439,2015-06-09,
Q16734295,Member of the Wyoming House of Representatives,Q18341783,Q24852171,2015-05-18,
Q7647811,member of the Washington House of Representatives,Q17598395,Q21931940,2015-05-08,
Q6110002,member of the Oklahoma Senate,Q21367377,Q62671760,2015-04-15,
Q6193381,member of the State Senate of Wyoming,Q19394559,Q25999641,2015-03-19,
Q6533388,member of the State Senate of Texas,Q18565274,Q6279483,2015-03-04,
Q1290431,Senior Advisor to the President,Q7450652,Q4963549,2015-02-23,2017-01-20
Q16202818,member of the Hawaii House of Representatives,Q19319643,Q19604736,2015-02-20,2021-06-17
Q62780815,member of the Georgia House of Representatives,Q17548315,Q55314981,2015-02-10,2019-01-14
Q6285118,member of the State Senate of Maryland,Q20064926,Q16222001,2015-02-02,
Q5326519,Member of the North Carolina Senate,Q19727887,Q50410533,2015-01-30,
Q5238796,member of the State Senate of Maryland,Q20064926,Q16218533,2015-01-15,
Q16193233,Member of the West Virginia House of Delegates,Q19772501,Q56223481,2015-01-14,
Q16240959,member of the State Senate of West Virginia,Q21368444,Q43381063,2015-01-14,
Q4963647,member of the State Senate of Maryland,Q20064926,Q7647643,2015-01-14,
Q4975025,member of the State Senate of West Virginia,Q21368444,Q42303819,2015-01-14,
Q5628608,member of the State Senate of West Virginia,Q21368444,Q42232191,2015-01-14,
Q6107502,Lieutenant Governor of South Carolina,Q28020371,Q5725737,2015-01-14,2017-01-24
Q6140256,member of the State Senate of Maryland,Q20064926,Q5622304,2015-01-14,
Q6962758,member of the State Senate of Maryland,Q20064926,Q30122005,2015-01-14,
Q7052709,member of the State Senate of Maryland,Q20064926,Q55585221,2015-01-14,
Q7325571,member of the State Senate of Maryland,Q20064926,Q4681681,2015-01-14,
Q16094266,member of the Delaware State Senate,Q21362489,Q56043499,2015-01-13,
Q16104392,representative of the Delaware House of Representatives,Q22679266,Q55183556,2015-01-13,
Q16146511,representative of the Delaware House of Representatives,Q22679266,Q18719346,2015-01-13,
Q4932275,member of the State Senate of Texas,Q18565274,Q18619029,2015-01-13,
Q5214174,member of the State Senate of Texas,Q18565274,Q18630746,2015-01-13,
Q5301590,member of the State Senate of Tennessee,Q18534307,Q18749302,2015-01-13,
Q6196228,member of the State Senate of Tennessee,Q18534307,Q19661820,2015-01-13,
Q6198403,member of the State Senate of Tennessee,Q18534307,Q6394636,2015-01-13,
Q6964638,member of the Texas House of Representatives,Q18604553,Q28086314,2015-01-13,2021-01-12
Q16735294,member of the Washington House of Representatives,Q17598395,Q18559309,2015-01-12,
Q5053408,member of the Washington House of Representatives,Q17598395,Q19360653,2015-01-12,
Q5056315,member of the Georgia State Senate,Q20065663,Q28836957,2015-01-12,
Q5127376,member of the State Senate of Kansas,Q19617175,Q21258469,2015-01-12,
Q5226134,member of the State Senate of Iowa,Q18707052,Q25158633,2015-01-12,
Q5927339,member of the State Senate of Iowa,Q18707052,Q23073723,2015-01-12,
Q6156219,member of the State Senate of Washington,Q20065405,Q16886446,2015-01-12,
Q6212005,member of the Iowa House of Representatives,Q17486706,Q84719792,2015-01-12,2019-01-14
Q63190281,member of the Georgia State Senate,Q20065663,Q60658525,2015-01-12,
Q6377236,member of the Washington House of Representatives,Q17598395,Q19360524,2015-01-12,
Q64743933,member of the Georgia State Senate,Q20065663,Q61942768,2015-01-12,
Q6490371,member of the State Senate of Oregon,Q19689183,Q6409503,2015-01-12,
Q6491086,member of the Washington House of Representatives,Q17598395,Q19360482,2015-01-12,
Q6846916,member of the State Senate of Illinois,Q20058778,Q18763870,2015-01-12,
Q6962566,member of the State Senate of Iowa,Q18707052,Q6163440,2015-01-12,
Q7803525,member of the Oregon House of Representatives,Q19360415,Q18978070,2015-01-12,2018-04-17
Q16886501,member of the State Senate of South Dakota,Q6814783,Q16215287,2015-01-10,
Q6847378,member of the State Senate of Illinois,Q20058778,Q18637127,2015-01-08,
Q13562265,member of the Colorado House of Representatives,Q17485005,Q18763993,2015-01-07,2019-01-04
Q1400658,member of the State Senate of Vermont,Q20065418,Q28137193,2015-01-07,
Q16122447,member of the State Senate of Colorado,Q20064489,Q16729183,2015-01-07,
Q4749401,member of the Colorado House of Representatives,Q17485005,Q28528722,2015-01-07,2019-01-04
Q5092802,member of the Colorado House of Representatives,Q17485005,Q24525374,2015-01-07,2019-01-04
Q5294301,member of the State Senate of Connecticut,Q19831739,Q6728929,2015-01-07,
Q5344442,member of the State Senate of Connecticut,Q19831739,Q3048622,2015-01-07,2019-01-09
Q5517161,member of the State Senate of Colorado,Q20064489,Q24851492,2015-01-07,
Q5605347,member of the State Senate of Colorado,Q20064489,Q6184468,2015-01-07,
Q56809179,member of the State Senate of Connecticut,Q19831739,Q55622181,2015-01-07,
Q7437345,member of the State Senate of Missouri,Q21364537,Q27064117,2015-01-07,
Q7613031,member of the State Senate of Colorado,Q20064489,Q16875369,2015-01-07,
Q16193099,member of the Minnesota House of Representatives,Q17505193,Q19666963,2015-01-06,2019-02-12
Q17386248,member of the State Senate of Kentucky,Q20066070,Q61749530,2015-01-06,
Q4858766,Ohio state representative,Q17502533,Q18638183,2015-01-06,
Q5066383,member of the Wisconsin State Assembly,Q18526160,Q19518372,2015-01-06,
Q5386868,member of the State Senate of Ohio,Q20065429,Q19665005,2015-01-06,
Q5523015,member of the Wisconsin State Assembly,Q18526160,Q18749046,2015-01-06,
Q5549598,Ohio state representative,Q17502533,Q7804234,2015-01-06,2019-05-10
Q6184491,member of the Pennsylvania House of Representatives,Q14616716,Q23772251,2015-01-06,2018-11-30
Q6377486,member of the State Senate of Kentucky,Q20066070,Q60048569,2015-01-06,
Q6506312,member of the Pennsylvania State Senate,Q18199902,Q18686632,2015-01-06,
Q6846159,member of the Pennsylvania State Senate,Q18199902,Q7383846,2015-01-06,
Q7177085,Ohio state representative,Q17502533,Q7815065,2015-01-06,
Q7292491,member of the Pennsylvania State Senate,Q18199902,Q6764959,2015-01-06,
Q7343338,member of the Pennsylvania State Senate,Q18199902,Q6836704,2015-01-06,
Q7363724,member of the Pennsylvania House of Representatives,Q14616716,Q23772265,2015-01-06,2019-01-01
Q7600015,member of the State Senate of North Dakota,Q21366730,Q61882502,2015-01-06,
Q7693277,member of the State Senate of Colorado,Q20064489,Q16226071,2015-01-06,
Q7804311,member of the Pennsylvania State Senate,Q18199902,Q18684598,2015-01-06,
Q7831796,Ohio state representative,Q17502533,Q18685546,2015-01-06,2018-12-31
Q105798045,member of the Montana House of Representatives,Q17496847,Q27049837,2015-01-05,
Q13562398,member of the Montana House of Representatives,Q17496847,Q97188652,2015-01-05,2019-01-07
Q13562455,member of the State Senate of Ohio,Q20065429,Q7416801,2015-01-05,
Q16135531,Member of the Wyoming House of Representatives,Q18341783,Q24852168,2015-01-05,
Q16200932,Member of the Wyoming House of Representatives,Q18341783,Q24852038,2015-01-05,
Q16220898,Member of the Wyoming House of Representatives,Q18341783,Q25190367,2015-01-05,
Q16222358,member of the South Dakota House of Representatives,Q19360976,Q15713302,2015-01-05,2017-01-03
Q16222499,Member of the Wyoming House of Representatives,Q18341783,Q24852167,2015-01-05,2019-01-07
Q16982298,member of the State Senate of Arizona,Q21360913,Q16215218,2015-01-05,
Q23017982,member of the Arizona House of Representatives,Q17486298,Q7301883,2015-01-05,2019-01-14
Q36863264,member of the Montana House of Representatives,Q17496847,Q49561071,2015-01-05,2018-03
Q5229187,member of the State Senate of Montana,Q21365323,Q6192771,2015-01-05,
Q5240824,member of the State Senate of Montana,Q21365323,Q1208992,2015-01-05,
Q5248443,Secretary of State of California,Q7024182,Q4717593,2015-01-05,2021-01-18
Q5293343,member of the Wisconsin State Assembly,Q18526160,Q18684966,2015-01-05,
Q5342116,member of the State Senate of Montana,Q21365323,Q4964106,2015-01-05,
Q5345778,member of the State Senate of Montana,Q21365323,Q5235173,2015-01-05,
Q5367569,member of the State Senate of Montana,Q21365323,Q5047654,2015-01-05,
Q5498425,member of the State Senate of Montana,Q21365323,Q5310296,2015-01-05,
Q55081341,member of the Montana House of Representatives,Q17496847,Q27049839,2015-01-05,2017-01-02
Q5518353,member of the Montana House of Representatives,Q17496847,Q39079128,2015-01-05,2019-01-07
Q56289686,member of the Montana House of Representatives,Q17496847,Q36862129,2015-01-05,2021-01-04
Q6239371,member of the State Senate of Wyoming,Q19394559,Q25999639,2015-01-05,
Q6244457,member of the State Senate of Wisconsin,Q17602055,Q7913367,2015-01-05,
Q6271601,member of the State Senate of Montana,Q21365323,Q6766760,2015-01-05,
Q6376937,member of the Montana House of Representatives,Q17496847,Q65030115,2015-01-05,2017-01-02
Q6377212,Member of the Wyoming House of Representatives,Q18341783,Q24852041,2015-01-05,2017-01-10
Q6388943,member of the State Senate of Montana,Q21365323,Q6780322,2015-01-05,
Q6848385,member of the State Senate of Montana,Q21365323,Q6178721,2015-01-05,
Q7172742,Ohio state representative,Q17502533,Q18738992,2015-01-05,
Q7369500,Ohio state representative,Q17502533,Q18749050,2015-01-05,
Q7417393,member of the Wisconsin State Assembly,Q18526160,Q17721730,2015-01-05,
Q7437186,member of the State Senate of Montana,Q21365323,Q5585940,2015-01-05,
Q7612616,member of the State Senate of Arizona,Q21360913,Q16734812,2015-01-05,
Q7921073,member of the State Senate of Montana,Q21365323,Q26702990,2015-01-05,
Q16885632,Secretary of Education,Q967762,Q6243110,2015-01-04,2016-03-14
Q16193724,Ohio state representative,Q17502533,Q18739754,2015-01-03,2018-12-31
Q4793664,Ohio state representative,Q17502533,Q18749204,2015-01-03,
Q4932643,Ohio state representative,Q17502533,Q18749062,2015-01-03,
Q5210622,member of the State Senate of Wisconsin,Q17602055,Q5920317,2015-01-03,
Q6210907,member of the State Senate of Wisconsin,Q17602055,Q19561193,2015-01-03,
Q6252072,Ohio state representative,Q17502533,Q5235453,2015-01-03,
Q6271457,member of the Wisconsin State Assembly,Q18526160,Q17514603,2015-01-03,
Q6830108,member of the State Senate of Wisconsin,Q17602055,Q7358855,2015-01-03,
Q6984122,member of the State Senate of Wisconsin,Q17602055,Q7610084,2015-01-03,
Q7026740,Ohio state representative,Q17502533,Q18686355,2015-01-03,
Q7319180,Ohio state representative,Q17502533,Q18704918,2015-01-03,2020-12-31
Q7323635,Ohio state representative,Q17502533,Q18687870,2015-01-03,2018-12-31
Q7346070,member of the State Senate of Wisconsin,Q17602055,Q6153198,2015-01-03,
Q7807128,member of the State Senate of Wisconsin,Q17602055,Q6154649,2015-01-03,
Q7816573,Ohio state representative,Q17502533,Q19604892,2015-01-03,
Q16148730,member of the Michigan House of Representatives,Q18654736,Q18684588,2015-01-01,2019-01-01
Q16151809,member of the Michigan House of Representatives,Q18654736,Q27995738,2015-01-01,2018-12-31
Q16186451,member of the Michigan House of Representatives,Q18654736,Q56043848,2015-01-01,2018-12-31
Q16186548,member of the State Senate of Michigan,Q18675883,Q7976592,2015-01-01,
Q16200803,member of the Michigan House of Representatives,Q18654736,Q18763598,2015-01-01,2019-01-01
Q16213409,member of the State Senate of Kentucky,Q20066070,Q19519302,2015-01-01,
Q16221762,member of the State Senate of Kentucky,Q20066070,Q17040728,2015-01-01,
Q16729854,member of the Michigan House of Representatives,Q18654736,Q20630393,2015-01-01,2019-01-01
Q16735107,member of the State Senate of Utah,Q20065565,Q5423818,2015-01-01,
Q2156924,Lieutenant Governor of New York,Q6544428,Q45956,2015-01-01,
Q368078,member of the State Senate of New York,Q18691526,Q6528919,2015-01-01,
Q4707224,member of the New York State Assembly,Q20058770,Q22279650,2015-01-01,2015-11-04
Q4977249,member of the State Senate of Michigan,Q18675883,Q17708854,2015-01-01,
Q5082178,member of the Washington House of Representatives,Q17598395,Q56043837,2015-01-01,
Q5538315,member of the State Senate of New York,Q18691526,Q22061044,2015-01-01,
Q5677669,member of the New York State Assembly,Q20058770,Q20657098,2015-01-01,2016-05-03
Q66942273,member of the State Senate of Kentucky,Q20066070,Q16769571,2015-01-01,
Q6742340,Member of the North Carolina Senate,Q19727887,Q44152743,2015-01-01,
Q7145882,member of the State Senate of Utah,Q20065565,Q24976521,2015-01-01,
Q7292395,member of the State Senate of Michigan,Q18675883,Q16185681,2015-01-01,
Q7358437,member of the State Senate of Michigan,Q18675883,Q6390215,2015-01-01,
Q7365523,member of the Utah House of Representatives,Q18810381,Q23772029,2015-01-01,2018-12-31
Q7704442,member of the State Senate of New York,Q18691526,Q19517760,2015-01-01,
Q16152029,Member of the West Virginia House of Delegates,Q19772501,Q56485519,2015-01,
Q16193325,member of the State Senate of South Dakota,Q6814783,Q16202186,2015-01,
Q16205413,Rhode Island state senator,Q19397347,Q104404454,2015-01,
Q16728762,Arkansas state representative,Q19681513,Q27662996,2015-01,2019-01
Q16732360,Arkansas state representative,Q19681513,Q20643217,2015-01,2019-01
Q4898282,member of the State Senate of Oregon,Q19689183,Q7421633,2015-01,
Q4954068,member of the State Senate of Missouri,Q21364537,Q27735058,2015-01,
Q4964878,member of the State Senate of Missouri,Q21364537,Q27735084,2015-01,
Q5045478,member of the Oregon House of Representatives,Q19360415,Q19360695,2015-01,2017-01-09
Q5130240,member of the State Senate of Hawaii,Q20058751,Q58215653,2015-01,
Q5259150,Arkansas state representative,Q19681513,Q19818406,2015-01,2019-01-14
Q6243908,member of the State Senate of Missouri,Q21364537,Q16186886,2015-01,
Q6490714,member of the State Senate of South Dakota,Q6814783,Q16213986,2015-01,
Q7323319,member of the Pennsylvania State Senate,Q18199902,Q18749229,2015-01,
Q7357834,member of the Oklahoma Senate,Q21367377,Q60736865,2015-01,
Q82446852,member of the Oklahoma House of Representatives,Q18925362,Q48664625,2015-01,2019-01
Q16092504,member of the State Senate of North Dakota,Q21366730,Q20711124,2015,
Q16212679,member of the Oklahoma House of Representatives,Q18925362,Q48977053,2015,2019
Q16732358,Member of the North Carolina Senate,Q19727887,Q30123189,2015,
Q19391782,member of the Oklahoma House of Representatives,Q18925362,Q108131103,2015,2019
Q6251660,member of the State Senate of Connecticut,Q19831739,Q7822616,2015,
Q6269965,member of the State Senate of Missouri,Q21364537,Q6171963,2015,
Q7437123,member of the State Senate of Colorado,Q20064489,Q19667214,2015,
Q16734627,Member of the West Virginia House of Delegates,Q19772501,Q56223141,2014-12-31,
Q48813191,member of the Indiana House of Representatives,Q18190880,Q60639138,2014-12-23,
Q5568855,member of the State Senate of Texas,Q18565274,Q16195634,2014-12-22,
Q16727899,member of the Virginia House of Delegates,Q20065408,Q19757690,2014-12-19,2020-01-08
Q13562335,member of the Maine House of Representatives,Q18713970,Q16208644,2014-12-03,
Q5146268,member of the State Senate of Maine,Q18342769,Q19866938,2014-12-03,
Q5233134,member of the State Senate of Maine,Q18342769,Q16114487,2014-12-03,
Q5346028,member of the State Senate of Maine,Q18342769,Q18157544,2014-12-03,
Q6261469,member of the State Senate of Maine,Q18342769,Q22059418,2014-12-03,
Q7146508,member of the State Senate of Maine,Q18342769,Q16731479,2014-12-03,
Q7172932,member of the State Senate of New Hampshire,Q19264592,Q108679744,2014-12-03,2018-12-05
Q7357109,member of the State Senate of Maine,Q18342769,Q8007805,2014-12-03,
Q7704123,Ohio state representative,Q17502533,Q18749119,2014-12-02,2020-12-31
Q16150485,member of the State Senate of Hawaii,Q20058751,Q18687929,2014-12-01,
Q16150606,Member of the West Virginia House of Delegates,Q19772501,Q60735699,2014-12-01,
Q16185405,Member of the West Virginia House of Delegates,Q19772501,Q16218652,2014-12-01,
Q16193380,Member of the West Virginia House of Delegates,Q19772501,Q78986770,2014-12-01,
Q16198348,Member of the West Virginia House of Delegates,Q19772501,Q59209547,2014-12-01,
Q16732451,Member of the Idaho House of Representatives,Q17546641,Q28823203,2014-12-01,2016-12-01
Q16887102,Member of the Idaho House of Representatives,Q17546641,Q22097265,2014-12-01,2020-12-01
Q18249446,member of the State Senate of West Virginia,Q21368444,Q27832616,2014-12-01,
Q19360959,member of the State Senate of North Dakota,Q21366730,Q19604891,2014-12-01,
Q28407926,Member of the New Hampshire House of Representatives,Q21971205,Q28421933,2014-12-01,2016-12-07
Q5364795,member of the State Senate of California,Q19690441,Q4934384,2014-12-01,
Q6204010,Member of the Idaho House of Representatives,Q17546641,Q61773613,2014-12-01,2018-12-01
Q6235600,member of the State Senate of Idaho,Q18655026,Q27680094,2014-12-01,
Q64759191,member of the State Senate of North Dakota,Q21366730,Q106993203,2014-12-01,
Q6529249,member of the State Senate of Idaho,Q18655026,Q5596129,2014-12-01,
Q6759146,Member of the West Virginia House of Delegates,Q19772501,Q58333661,2014-12-01,
Q6763451,member of the California State Assembly,Q18180908,Q18685759,2014-12-01,2016-11-30
Q6906703,member of the State Senate of Idaho,Q18655026,Q27680099,2014-12-01,
Q7381134,member of the State Senate of Idaho,Q18655026,Q27680090,2014-12-01,
Q7411589,member of the Pennsylvania House of Representatives,Q14616716,Q23772070,2014-12-01,2020-11-30
Q16144785,Member of the Mississippi Senate,Q18195558,Q60191012,2014-11-26,
Q16195948,member of the Washington House of Representatives,Q17598395,Q19360586,2014-11-25,
Q7301801,member of the Indiana House of Representatives,Q18190880,Q64009773,2014-11-18,
Q7493857,member of the Indiana House of Representatives,Q18190880,Q61607628,2014-11-18,2018-11-20
Q16195791,representative of the Delaware House of Representatives,Q22679266,Q60675834,2014-11-08,
Q5258373,representative of the Delaware House of Representatives,Q22679266,Q60675844,2014-11-08,
Q16114672,member of the State Senate of Alabama,Q20058764,Q28925208,2014-11-05,
Q16201807,representative of the Delaware House of Representatives,Q22679266,Q28873672,2014-11-05,
Q16214833,member of the Alabama House of Representatives,Q18648747,Q21063372,2014-11-05,2018-11-07
Q16730673,member of the State Senate of Alabama,Q20058764,Q58303146,2014-11-05,
Q27831149,member of the State Senate of Alabama,Q20058764,Q53870803,2014-11-05,
Q2960128,ambassador to Monaco,Q7889340,Q18057116,2014-11-05,2017-01-20
Q6263161,member of the State Senate of Indiana,Q19362907,Q106835530,2014-11-05,
Q7357852,member of the State Senate of Alabama,Q20058764,Q21063248,2014-11-05,
Q7435968,member of the State Senate of Alabama,Q20058764,Q45921832,2014-11-05,
Q7681587,member of the State Senate of Alabama,Q20058764,Q28861513,2014-11-05,
Q8003169,member of the Florida House of Representatives,Q18342844,Q18631511,2014-11-04,2019-01-24
Q7346543,member of the State Senate of Texas,Q18565274,Q5081599,2014-09-30,
Q7345032,member of the Virginia House of Delegates,Q20065408,Q7335539,2014-09-12,
Q7820011,member of the State Senate of Texas,Q18565274,Q16208257,2014-08-26,
Q7786725,Member of the North Carolina Senate,Q19727887,Q28530025,2014-08-18,2019-01-01
Q6256880,member of the State Senate of Wyoming,Q19394559,Q24852174,2014-07-08,
Q263725,Vice Chair of the Federal Reserve,Q107600102,Q447236,2014-06-16,2017-10-13
Q7143194,member of the State Senate of Kansas,Q19617175,Q21366175,2014-04-30,
Q2853764,Administrator of the Small Business Administration,Q15623718,Q6761112,2014-04-07,2017-01-20
Q1708182,Under Secretary of the Army,Q7892254,Q896763,2014-03-28,2015-06-30
